iter	Passed	Remaining
7484	286447	96247
7485	286481	96208
7486	286516	96168
7487	286549	96128
7488	286582	96088
7489	286617	96049
7490	286654	96010
7491	286695	95973
7492	286734	95935
7493	286768	95895
7494	286803	95856
7495	286837	95816
7496	286872	95777
7497	286911	95739
7498	286948	95700
7499	286986	95662
7500	287023	95623
7501	287056	95583
7502	287091	95544
7503	287125	95504
7504	287155	95463
7505	287186	95422
7506	287226	95384
7507	287256	95344
7508	287290	95304
7509	287325	95265
7510	287361	95226
7511	287393	95185
7512	287426	95145
7513	287464	95107
7514	287499	95068
7515	287539	95030
7516	287571	94989
7517	287606	94950
7518	287640	94911
7519	287674	94871
7520	287710	94832
7521	287745	94793
7522	287778	94753
7523	287814	94714
7524	287847	94674
7525	287882	94634
7526	287917	94595
7527	287951	94555
7528	287986	94516
7529	288020	94476
7530	288050	94435
7531	288081	94395
7532	288117	94356
7533	288153	94317
7534	288190	94278
7535	288226	94239
7536	288264	94201
7537	288297	94161
7538	288332	94122
7539	288366	94082
7540	288395	94041
7541	288428	94001
7542	288463	93961
7543	288496	93922
7544	288526	93881
7545	288554	93839
7546	288588	93799
7547	288618	93759
7548	288654	93720
7549	288692	93681
7550	288725	93641
7551	288759	93602
7552	288795	93563
7553	288832	93524
7554	288862	93483
7555	288896	93443
7556	288925	93402
7557	288964	93364
7558	288998	93325
7559	289035	93286
7560	289074	93248
7561	289106	93208
7562	289142	93169
7563	289178	93130
7564	289211	93090
7565	289246	93051
7566	289279	93011
7567	289312	92971
7568	289351	92933
7569	289388	92894
7570	289419	92854
7571	289453	92814
7572	289491	92776
7573	289528	92737
7574	289561	92697
7575	289595	92658
7576	289630	92619
7577	289665	92579
7578	289698	92539
7579	289731	92500
7580	289765	92460
7581	289800	92421
7582	289834	92381
7583	289870	92342
7584	289904	92303
7585	289937	92263
7586	289971	92223
7587	290006	92184
7588	290036	92143
7589	290073	92104
7590	290108	92065
7591	290146	92027
7592	290177	91987
7593	290212	91947
7594	290251	91909
7595	290288	91871
7596	290320	91831
7597	290352	91790
7598	290387	91751
7599	290420	91711
7600	290454	91672
7601	290488	91632
7602	290520	91592
7603	290556	91553
7604	290588	91513
7605	290626	91474
7606	290660	91435
7607	290695	91396
7608	290731	91357
7609	290765	91317
7610	290798	91278
7611	290837	91239
7612	290871	91200
7613	290909	91162
7614	290941	91122
7615	290979	91083
7616	291012	91044
7617	291050	91005
7618	291088	90967
7619	291130	90930
7620	291165	90891
7621	291201	90852
7622	291233	90812
7623	291264	90771
7624	291298	90732
7625	291333	90693
7626	291368	90654
7627	291402	90614
7628	291437	90575
7629	291475	90536
7630	291511	90497
7631	291546	90458
7632	291582	90419
7633	291618	90381
7634	291655	90342
7635	291688	90302
7636	291721	90263
7637	291757	90224
7638	291790	90184
7639	291822	90144
7640	291859	90105
7641	291893	90066
7642	291925	90026
7643	291955	89985
7644	291989	89945
7645	292024	89906
7646	292053	89865
7647	292091	89827
7648	292125	89787
7649	292162	89749
7650	292198	89710
7651	292233	89671
7652	292268	89631
7653	292307	89594
7654	292337	89553
7655	292369	89513
7656	292401	89473
7657	292435	89433
7658	292470	89394
7659	292502	89354
7660	292536	89314
7661	292567	89274
7662	292605	89236
7663	292643	89198
7664	292675	89158
7665	292707	89118
7666	292742	89078
7667	292779	89040
7668	292813	89000
7669	292850	88962
7670	292884	88922
7671	292921	88884
7672	292952	88844
7673	292987	88805
7674	293022	88765
7675	293052	88725
7676	293083	88684
7677	293114	88644
7678	293147	88604
7679	293180	88564
7680	293214	88525
7681	293244	88484
7682	293274	88444
7683	293309	88405
7684	293346	88366
7685	293382	88327
7686	293415	88287
7687	293452	88249
7688	293482	88208
7689	293512	88168
7690	293549	88129
7691	293581	88089
7692	293620	88051
7693	293655	88012
7694	293697	87975
7695	293737	87937
7696	293773	87899
7697	293810	87860
7698	293844	87821
7699	293881	87782
7700	293916	87743
7701	293953	87705
7702	293991	87666
7703	294025	87627
7704	294065	87589
7705	294100	87550
7706	294134	87511
7707	294172	87473
7708	294206	87433
7709	294239	87393
7710	294273	87354
7711	294308	87315
7712	294347	87277
7713	294383	87238
7714	294417	87199
7715	294453	87160
7716	294489	87121
7717	294526	87083
7718	294563	87045
7719	294592	87004
7720	294626	86964
7721	294658	86924
7722	294691	86885
7723	294726	86845
7724	294764	86807
7725	294802	86769
7726	294837	86730
7727	294871	86691
7728	294903	86651
7729	294941	86612
7730	294975	86573
7731	295013	86535
7732	295046	86495
7733	295077	86455
7734	295111	86416
7735	295149	86377
7736	295182	86338
7737	295214	86298
7738	295247	86258
7739	295281	86219
7740	295315	86179
7741	295349	86140
7742	295387	86102
7743	295421	86062
7744	295457	86024
7745	295488	85983
7746	295521	85944
7747	295553	85904
7748	295583	85863
7749	295617	85824
7750	295651	85785
7751	295686	85745
7752	295720	85706
7753	295758	85668
7754	295797	85630
7755	295832	85591
7756	295868	85552
7757	295900	85512
7758	295931	85472
7759	295965	85433
7760	295996	85393
7761	296034	85354
7762	296069	85315
7763	296099	85275
7764	296137	85237
7765	296173	85198
7766	296205	85158
7767	296240	85119
7768	296274	85080
7769	296305	85039
7770	296337	85000
7771	296371	84960
7772	296406	84921
7773	296442	84883
7774	296476	84843
7775	296507	84803
7776	296541	84764
7777	296578	84725
7778	296611	84686
7779	296648	84647
7780	296684	84608
7781	296719	84570
7782	296755	84531
7783	296787	84491
7784	296822	84452
7785	296856	84412
7786	296888	84373
7787	296919	84333
7788	296953	84293
7789	296990	84255
7790	297024	84215
7791	297057	84176
7792	297088	84136
7793	297123	84097
7794	297157	84057
7795	297191	84018
7796	297227	83979
7797	297263	83941
7798	297296	83901
7799	297332	83863
7800	297362	83822
7801	297400	83784
7802	297439	83746
7803	297475	83707
7804	297507	83668
7805	297538	83627
7806	297569	83587
7807	297604	83548
7808	297635	83508
7809	297671	83470
7810	297708	83431
7811	297739	83391
7812	297775	83352
7813	297809	83313
7814	297846	83275
7815	297878	83235
7816	297913	83196
7817	297950	83157
7818	297986	83119
7819	298020	83079
7820	298053	83040
7821	298087	83001
7822	298125	82962
7823	298159	82923
7824	298196	82885
7825	298228	82845
7826	298258	82805
7827	298290	82765
7828	298330	82727
7829	298364	82688
7830	298400	82649
7831	298435	82610
7832	298468	82571
7833	298499	82531
7834	298527	82490
7835	298562	82451
7836	298602	82413
7837	298636	82374
7838	298671	82335
7839	298707	82297
7840	298741	82257
7841	298775	82218
7842	298811	82179
7843	298848	82141
7844	298887	82103
7845	298917	82063
7846	298950	82023
7847	298982	81984
7848	299019	81945
7849	299054	81906
7850	299088	81867
7851	299130	81830
7852	299162	81790
7853	299194	81750
7854	299228	81711
7855	299264	81673
7856	299298	81633
7857	299337	81595
7858	299372	81557
7859	299402	81516
7860	299433	81476
7861	299465	81436
7862	299499	81397
7863	299534	81358
7864	299568	81319
7865	299600	81279
7866	299635	81241
7867	299672	81202
7868	299705	81163
7869	299740	81124
7870	299770	81083
7871	299809	81046
7872	299846	81007
7873	299881	80968
7874	299911	80928
7875	299943	80888
7876	299978	80849
7877	300018	80812
7878	300050	80772
7879	300088	80734
7880	300124	80695
7881	300157	80656
7882	300192	80617
7883	300223	80577
7884	300253	80537
7885	300287	80498
7886	300318	80458
7887	300353	80419
7888	300384	80379
7889	300421	80340
7890	300455	80301
7891	300489	80262
7892	300520	80222
7893	300555	80183
7894	300588	80144
7895	300621	80104
7896	300652	80064
7897	300689	80026
7898	300724	79987
7899	300761	79949
7900	300794	79909
7901	300825	79869
7902	300857	79830
7903	300889	79790
7904	300928	79752
7905	300961	79713
7906	300994	79674
7907	301028	79634
7908	301067	79596
7909	301104	79558
7910	301138	79519
7911	301175	79481
7912	301208	79441
7913	301242	79402
7914	301274	79362
7915	301311	79324
7916	301346	79285
7917	301383	79247
7918	301417	79208
7919	301449	79168
7920	301481	79128
7921	301516	79090
7922	301546	79049
7923	301583	79011
7924	301620	78973
7925	301655	78934
7926	301689	78895
7927	301726	78856
7928	301756	78816
7929	301789	78777
7930	301825	78738
7931	301864	78700
7932	301897	78661
7933	301931	78622
7934	301965	78583
7935	301999	78544
7936	302034	78505
7937	302068	78466
7938	302101	78427
7939	302136	78388
7940	302170	78348
7941	302200	78308
7942	302239	78270
7943	302273	78231
7944	302302	78191
7945	302337	78152
7946	302372	78113
7947	302404	78074
7948	302439	78035
7949	302470	77995
7950	302511	77958
7951	302546	77919
7952	302579	77880
7953	302611	77840
7954	302645	77801
7955	302679	77762
7956	302711	77722
7957	302749	77684
7958	302782	77645
7959	302815	77606
7960	302851	77567
7961	302885	77528
7962	302918	77488
7963	302952	77449
7964	302984	77410
7965	303018	77371
7966	303049	77331
7967	303083	77292
7968	303116	77253
7969	303153	77214
7970	303187	77175
7971	303220	77136
7972	303257	77098
7973	303294	77059
7974	303327	77020
7975	303365	76982
7976	303399	76943
7977	303430	76903
7978	303463	76864
7979	303498	76825
7980	303528	76785
7981	303564	76746
7982	303599	76708
7983	303631	76668
7984	303666	76629
7985	303700	76590
7986	303731	76550
7987	303768	76512
7988	303801	76473
7989	303844	76436
7990	303878	76397
7991	303920	76360
7992	303958	76322
7993	303990	76282
7994	304025	76244
7995	304057	76204
7996	304088	76164
7997	304121	76125
7998	304154	76086
7999	304192	76048
8000	304229	76009
8001	304266	75971
8002	304303	75933
8003	304338	75894
8004	304368	75854
8005	304403	75815
8006	304433	75775
8007	304467	75736
8008	304502	75697
8009	304534	75658
8010	304569	75619
8011	304604	75580
8012	304639	75542
8013	304674	75503
8014	304706	75463
8015	304743	75425
8016	304780	75387
8017	304816	75348
8018	304854	75310
8019	304889	75271
8020	304922	75232
8021	304958	75194
8022	304996	75156
8023	305029	75117
8024	305065	75078
8025	305102	75040
8026	305138	75001
8027	305171	74962
8028	305204	74923
8029	305243	74885
8030	305277	74846
8031	305313	74807
8032	305343	74767
8033	305373	74727
8034	305412	74690
8035	305447	74651
8036	305481	74612
8037	305511	74572
8038	305545	74533
8039	305585	74496
8040	305617	74456
8041	305651	74417
8042	305681	74377
8043	305719	74339
8044	305749	74299
8045	305786	74261
8046	305824	74223
8047	305859	74184
8048	305893	74145
8049	305931	74107
8050	305965	74068
8051	305997	74029
8052	306031	73990
8053	306063	73950
8054	306097	73911
8055	306131	73872
8056	306165	73833
8057	306200	73795
8058	306236	73756
8059	306276	73719
8060	306311	73680
8061	306346	73641
8062	306384	73603
8063	306419	73565
8064	306453	73525
8065	306486	73486
8066	306524	73448
8067	306558	73409
8068	306591	73370
8069	306624	73331
8070	306658	73292
8071	306695	73254
8072	306728	73215
8073	306764	73176
8074	306800	73138
8075	306833	73099
8076	306863	73059
8077	306896	73019
8078	306932	72981
8079	306970	72943
8080	307010	72905
8081	307043	72866
8082	307076	72827
8083	307107	72787
8084	307142	72749
8085	307174	72709
8086	307208	72671
8087	307240	72631
8088	307275	72592
8089	307313	72554
8090	307344	72515
8091	307383	72477
8092	307417	72438
8093	307451	72399
8094	307488	72361
8095	307520	72322
8096	307554	72283
8097	307594	72245
8098	307624	72205
8099	307657	72166
8100	307691	72127
8101	307729	72089
8102	307768	72051
8103	307802	72012
8104	307836	71974
8105	307870	71935
8106	307906	71896
8107	307941	71858
8108	307974	71818
8109	308005	71779
8110	308037	71740
8111	308077	71702
8112	308106	71662
8113	308137	71622
8114	308172	71584
8115	308204	71544
8116	308237	71505
8117	308272	71466
8118	308307	71428
8119	308342	71389
8120	308372	71349
8121	308413	71312
8122	308448	71273
8123	308478	71234
8124	308510	71194
8125	308540	71154
8126	308575	71116
8127	308615	71078
8128	308654	71041
8129	308692	71003
8130	308729	70964
8131	308763	70925
8132	308794	70886
8133	308830	70848
8134	308866	70809
8135	308902	70771
8136	308937	70732
8137	308973	70694
8138	309008	70655
8139	309045	70617
8140	309078	70578
8141	309116	70540
8142	309154	70502
8143	309189	70463
8144	309225	70425
8145	309258	70386
8146	309292	70347
8147	309322	70307
8148	309352	70267
8149	309382	70227
8150	309414	70188
8151	309446	70149
8152	309481	70110
8153	309512	70071
8154	309547	70032
8155	309576	69992
8156	309608	69953
8157	309641	69914
8158	309674	69875
8159	309706	69835
8160	309744	69797
8161	309778	69759
8162	309808	69719
8163	309844	69680
8164	309884	69643
8165	309914	69603
8166	309943	69563
8167	309977	69524
8168	310017	69487
8169	310051	69448
8170	310082	69409
8171	310121	69371
8172	310160	69333
8173	310190	69293
8174	310223	69254
8175	310255	69215
8176	310286	69176
8177	310316	69136
8178	310348	69097
8179	310385	69058
8180	310422	69020
8181	310456	68981
8182	310489	68942
8183	310521	68903
8184	310551	68863
8185	310587	68825
8186	310617	68785
8187	310648	68746
8188	310679	68706
8189	310717	68668
8190	310753	68630
8191	310787	68591
8192	310828	68554
8193	310862	68515
8194	310896	68476
8195	310932	68438
8196	310969	68400
8197	311003	68361
8198	311038	68322
8199	311071	68284
8200	311105	68245
8201	311141	68206
8202	311171	68167
8203	311201	68127
8204	311231	68087
8205	311262	68048
8206	311293	68008
8207	311327	67970
8208	311365	67932
8209	311401	67893
8210	311437	67855
8211	311467	67815
8212	311504	67777
8213	311538	67738
8214	311570	67699
8215	311605	67661
8216	311642	67623
8217	311675	67584
8218	311706	67544
8219	311739	67505
8220	311775	67467
8221	311809	67428
8222	311839	67388
8223	311872	67349
8224	311906	67311
8225	311938	67271
8226	311972	67233
8227	312006	67194
8228	312044	67156
8229	312078	67117
8230	312115	67079
8231	312154	67041
8232	312187	67002
8233	312221	66964
8234	312252	66924
8235	312292	66887
8236	312325	66848
8237	312357	66809
8238	312391	66770
8239	312422	66731
8240	312458	66692
8241	312490	66653
8242	312528	66615
8243	312559	66576
8244	312593	66537
8245	312623	66497
8246	312655	66458
8247	312690	66420
8248	312724	66381
8249	312755	66342
8250	312787	66302
8251	312818	66263
8252	312852	66224
8253	312888	66186
8254	312923	66147
8255	312958	66109
8256	312988	66069
8257	313026	66032
8258	313063	65993
8259	313096	65954
8260	313125	65915
8261	313155	65875
8262	313194	65837
8263	313224	65798
8264	313259	65759
8265	313298	65722
8266	313332	65683
8267	313366	65644
8268	313404	65606
8269	313437	65568
8270	313473	65529
8271	313507	65491
8272	313539	65451
8273	313574	65413
8274	313607	65374
8275	313644	65336
8276	313679	65297
8277	313710	65258
8278	313740	65218
8279	313773	65180
8280	313803	65140
8281	313836	65101
8282	313869	65062
8283	313903	65024
8284	313941	64986
8285	313978	64947
8286	314010	64908
8287	314043	64869
8288	314076	64831
8289	314112	64792
8290	314148	64754
8291	314179	64715
8292	314212	64676
8293	314249	64638
8294	314283	64599
8295	314316	64560
8296	314350	64521
8297	314385	64483
8298	314416	64444
8299	314451	64405
8300	314485	64367
8301	314519	64328
8302	314555	64290
8303	314589	64251
8304	314621	64212
8305	314657	64174
8306	314695	64136
8307	314726	64097
8308	314761	64058
8309	314791	64019
8310	314825	63980
8311	314864	63942
8312	314905	63905
8313	314936	63866
8314	314970	63827
8315	315000	63788
8316	315032	63748
8317	315067	63710
8318	315101	63671
8319	315133	63632
8320	315170	63594
8321	315203	63555
8322	315237	63517
8323	315274	63479
8324	315310	63440
8325	315345	63402
8326	315382	63364
8327	315415	63325
8328	315445	63286
8329	315479	63247
8330	315517	63209
8331	315553	63171
8332	315588	63132
8333	315618	63093
8334	315648	63053
8335	315678	63014
8336	315710	62975
8337	315744	62936
8338	315776	62897
8339	315814	62859
8340	315850	62821
8341	315887	62783
8342	315916	62744
8343	315954	62706
8344	315992	62668
8345	316028	62630
8346	316060	62591
8347	316095	62552
8348	316127	62513
8349	316159	62474
8350	316196	62436
8351	316229	62397
8352	316264	62359
8353	316300	62321
8354	316333	62282
8355	316369	62244
8356	316405	62205
8357	316438	62167
8358	316476	62129
8359	316510	62090
8360	316544	62051
8361	316575	62012
8362	316607	61973
8363	316636	61934
8364	316672	61895
8365	316704	61856
8366	316737	61818
8367	316775	61780
8368	316807	61741
8369	316839	61702
8370	316875	61664
8371	316908	61625
8372	316941	61586
8373	316978	61548
8374	317010	61509
8375	317042	61470
8376	317079	61432
8377	317109	61393
8378	317143	61354
8379	317174	61315
8380	317209	61276
8381	317241	61237
8382	317276	61199
8383	317313	61161
8384	317353	61124
8385	317388	61085
8386	317424	61047
8387	317459	61009
8388	317493	60970
8389	317523	60931
8390	317553	60891
8391	317590	60853
8392	317626	60815
8393	317658	60776
8394	317693	60738
8395	317722	60698
8396	317756	60660
8397	317792	60621
8398	317828	60583
8399	317859	60544
8400	317892	60505
8401	317921	60466
8402	317957	60428
8403	317991	60389
8404	318023	60350
8405	318056	60311
8406	318091	60273
8407	318125	60234
8408	318159	60196
8409	318196	60158
8410	318226	60119
8411	318262	60080
8412	318296	60042
8413	318332	60004
8414	318361	59964
8415	318400	59926
8416	318438	59889
8417	318469	59850
8418	318509	59812
8419	318542	59774
8420	318577	59735
8421	318614	59697
8422	318645	59658
8423	318682	59620
8424	318720	59582
8425	318753	59543
8426	318786	59505
8427	318819	59466
8428	318851	59427
8429	318884	59388
8430	318920	59350
8431	318954	59312
8432	318986	59273
8433	319021	59234
8434	319052	59195
8435	319086	59157
8436	319120	59118
8437	319154	59080
8438	319194	59042
8439	319232	59005
8440	319265	58966
8441	319300	58927
8442	319333	58889
8443	319363	58849
8444	319400	58811
8445	319434	58773
8446	319474	58736
8447	319507	58697
8448	319541	58658
8449	319579	58621
8450	319612	58582
8451	319643	58543
8452	319675	58504
8453	319707	58465
8454	319737	58426
8455	319771	58387
8456	319805	58349
8457	319838	58310
8458	319873	58272
8459	319908	58233
8460	319941	58195
8461	319977	58157
8462	320007	58117
8463	320041	58079
8464	320078	58041
8465	320116	58003
8466	320149	57964
8467	320183	57926
8468	320223	57889
8469	320255	57850
8470	320294	57812
8471	320328	57773
8472	320361	57735
8473	320396	57697
8474	320429	57658
8475	320464	57620
8476	320497	57581
8477	320527	57542
8478	320558	57503
8479	320593	57464
8480	320627	57426
8481	320661	57387
8482	320696	57349
8483	320728	57310
8484	320768	57273
8485	320803	57235
8486	320839	57196
8487	320868	57157
8488	320902	57118
8489	320933	57079
8490	320963	57040
8491	321001	57003
8492	321033	56964
8493	321068	56925
8494	321105	56887
8495	321135	56848
8496	321164	56809
8497	321199	56771
8498	321228	56731
8499	321264	56693
8500	321296	56654
8501	321328	56616
8502	321361	56577
8503	321393	56538
8504	321427	56500
8505	321457	56460
8506	321494	56423
8507	321527	56384
8508	321560	56345
8509	321594	56307
8510	321630	56269
8511	321666	56231
8512	321698	56192
8513	321728	56153
8514	321764	56115
8515	321798	56076
8516	321830	56037
8517	321868	56000
8518	321903	55961
8519	321938	55923
8520	321971	55884
8521	322006	55846
8522	322038	55807
8523	322072	55769
8524	322109	55731
8525	322141	55692
8526	322181	55655
8527	322215	55616
8528	322248	55578
8529	322280	55539
8530	322310	55500
8531	322344	55461
8532	322382	55424
8533	322420	55386
8534	322455	55348
8535	322485	55309
8536	322519	55270
8537	322550	55231
8538	322584	55193
8539	322613	55153
8540	322647	55115
8541	322683	55077
8542	322714	55038
8543	322748	55000
8544	322782	54961
8545	322813	54922
8546	322847	54884
8547	322885	54846
8548	322915	54807
8549	322947	54768
8550	322981	54730
8551	323014	54691
8552	323049	54653
8553	323083	54615
8554	323118	54577
8555	323148	54537
8556	323178	54498
8557	323216	54461
8558	323248	54422
8559	323286	54384
8560	323318	54345
8561	323353	54307
8562	323385	54268
8563	323419	54230
8564	323455	54192
8565	323489	54154
8566	323524	54115
8567	323558	54077
8568	323592	54039
8569	323626	54000
8570	323657	53961
8571	323688	53922
8572	323720	53884
8573	323751	53845
8574	323786	53807
8575	323820	53768
8576	323852	53729
8577	323884	53691
8578	323914	53652
8579	323945	53613
8580	323975	53574
8581	324013	53536
8582	324051	53498
8583	324082	53460
8584	324114	53421
8585	324144	53382
8586	324178	53343
8587	324214	53305
8588	324247	53267
8589	324280	53228
8590	324311	53189
8591	324342	53151
8592	324376	53112
8593	324409	53074
8594	324442	53035
8595	324475	52997
8596	324509	52958
8597	324544	52920
8598	324579	52882
8599	324612	52843
8600	324643	52805
8601	324675	52766
8602	324705	52727
8603	324738	52688
8604	324770	52650
8605	324801	52611
8606	324831	52572
8607	324865	52534
8608	324900	52495
8609	324931	52456
8610	324966	52418
8611	324998	52380
8612	325034	52342
8613	325078	52305
8614	325110	52266
8615	325143	52228
8616	325179	52190
8617	325212	52151
8618	325245	52113
8619	325280	52075
8620	325315	52036
8621	325351	51998
8622	325383	51960
8623	325420	51922
8624	325456	51884
8625	325493	51846
8626	325525	51807
8627	325565	51770
8628	325598	51732
8629	325632	51693
8630	325666	51655
8631	325700	51617
8632	325730	51578
8633	325761	51539
8634	325794	51500
8635	325830	51462
8636	325860	51423
8637	325895	51385
8638	325932	51347
8639	325962	51308
8640	325996	51270
8641	326030	51232
8642	326062	51193
8643	326099	51155
8644	326131	51117
8645	326163	51078
8646	326197	51040
8647	326228	51001
8648	326263	50963
8649	326294	50924
8650	326328	50886
8651	326361	50847
8652	326400	50810
8653	326440	50772
8654	326471	50734
8655	326503	50695
8656	326535	50656
8657	326568	50618
8658	326604	50580
8659	326634	50541
8660	326670	50503
8661	326702	50464
8662	326734	50426
8663	326771	50388
8664	326803	50349
8665	326836	50311
8666	326871	50273
8667	326901	50234
8668	326931	50195
8669	326966	50157
8670	326999	50118
8671	327036	50081
8672	327071	50043
8673	327110	50005
8674	327141	49966
8675	327176	49928
8676	327212	49890
8677	327245	49852
8678	327279	49814
8679	327315	49776
8680	327354	49738
8681	327387	49700
8682	327418	49661
8683	327451	49622
8684	327485	49584
8685	327521	49546
8686	327557	49508
8687	327592	49470
8688	327629	49432
8689	327661	49394
8690	327694	49355
8691	327726	49317
8692	327763	49279
8693	327794	49240
8694	327828	49202
8695	327861	49164
8696	327894	49125
8697	327933	49088
8698	327964	49049
8699	327996	49010
8700	328030	48972
8701	328062	48934
8702	328093	48895
8703	328124	48856
8704	328159	48818
8705	328190	48779
8706	328226	48742
8707	328258	48703
8708	328291	48665
8709	328324	48626
8710	328359	48588
8711	328394	48550
8712	328427	48512
8713	328462	48474
8714	328496	48435
8715	328533	48398
8716	328568	48359
8717	328605	48322
8718	328640	48283
8719	328671	48245
8720	328704	48207
8721	328737	48168
8722	328769	48130
8723	328804	48091
8724	328838	48053
8725	328870	48015
8726	328905	47977
8727	328940	47939
8728	328968	47899
8729	329003	47861
8730	329042	47824
8731	329078	47786
8732	329112	47748
8733	329145	47709
8734	329181	47672
8735	329217	47634
8736	329254	47596
8737	329288	47558
8738	329322	47519
8739	329356	47481
8740	329388	47443
8741	329423	47404
8742	329458	47366
8743	329491	47328
8744	329524	47290
8745	329561	47252
8746	329595	47214
8747	329626	47175
8748	329661	47137
8749	329695	47099
8750	329733	47061
8751	329767	47023
8752	329801	46985
8753	329833	46946
8754	329863	46908
8755	329896	46869
8756	329933	46831
8757	329966	46793
8758	329997	46754
8759	330031	46716
8760	330061	46678
8761	330096	46639
8762	330129	46601
8763	330160	46563
8764	330191	46524
8765	330225	46486
8766	330259	46448
8767	330292	46409
8768	330326	46371
8769	330356	46332
8770	330389	46294
8771	330419	46255
8772	330456	46218
8773	330491	46179
8774	330521	46141
8775	330557	46103
8776	330594	46065
8777	330632	46027
8778	330664	45989
8779	330701	45951
8780	330738	45913
8781	330773	45875
8782	330811	45838
8783	330844	45799
8784	330879	45761
8785	330910	45723
8786	330949	45685
8787	330985	45648
8788	331021	45610
8789	331054	45571
8790	331088	45533
8791	331121	45495
8792	331155	45457
8793	331191	45419
8794	331221	45380
8795	331257	45342
8796	331290	45304
8797	331323	45266
8798	331355	45227
8799	331389	45189
8800	331419	45150
8801	331453	45112
8802	331483	45073
8803	331520	45036
8804	331552	44997
8805	331585	44959
8806	331615	44920
8807	331650	44882
8808	331683	44844
8809	331719	44806
8810	331756	44768
8811	331791	44730
8812	331820	44692
8813	331853	44653
8814	331891	44616
8815	331924	44577
8816	331958	44539
8817	331995	44502
8818	332032	44464
8819	332068	44426
8820	332101	44388
8821	332134	44349
8822	332170	44312
8823	332203	44273
8824	332238	44235
8825	332269	44197
8826	332306	44159
8827	332342	44121
8828	332375	44083
8829	332411	44045
8830	332447	44007
8831	332477	43968
8832	332513	43931
8833	332544	43892
8834	332579	43854
8835	332612	43816
8836	332643	43777
8837	332673	43739
8838	332705	43700
8839	332740	43662
8840	332772	43624
8841	332805	43586
8842	332842	43548
8843	332876	43510
8844	332913	43472
8845	332945	43434
8846	332978	43396
8847	333010	43357
8848	333045	43319
8849	333080	43281
8850	333115	43243
8851	333150	43205
8852	333184	43167
8853	333220	43129
8854	333258	43092
8855	333289	43053
8856	333325	43015
8857	333362	42978
8858	333397	42940
8859	333427	42901
8860	333461	42863
8861	333498	42825
8862	333535	42788
8863	333570	42750
8864	333603	42711
8865	333639	42673
8866	333669	42635
8867	333704	42597
8868	333738	42559
8869	333768	42520
8870	333798	42482
8871	333834	42444
8872	333864	42405
8873	333901	42367
8874	333934	42329
8875	333968	42291
8876	334001	42253
8877	334037	42215
8878	334069	42177
8879	334103	42139
8880	334138	42101
8881	334171	42062
8882	334205	42024
8883	334238	41986
8884	334271	41948
8885	334302	41910
8886	334337	41872
8887	334371	41833
8888	334403	41795
8889	334438	41757
8890	334470	41719
8891	334500	41680
8892	334533	41642
8893	334568	41604
8894	334601	41566
8895	334637	41528
8896	334669	41490
8897	334704	41452
8898	334735	41414
8899	334767	41375
8900	334805	41338
8901	334844	41300
8902	334880	41262
8903	334915	41225
8904	334946	41186
8905	334980	41148
8906	335013	41110
8907	335049	41072
8908	335087	41034
8909	335122	40997
8910	335160	40959
8911	335194	40921
8912	335229	40883
8913	335264	40845
8914	335295	40807
8915	335329	40769
8916	335363	40731
8917	335396	40692
8918	335426	40654
8919	335457	40615
8920	335492	40578
8921	335523	40539
8922	335559	40501
8923	335593	40463
8924	335628	40425
8925	335659	40387
8926	335692	40349
8927	335726	40311
8928	335756	40272
8929	335789	40234
8930	335823	40196
8931	335856	40158
8932	335888	40120
8933	335922	40082
8934	335955	40043
8935	335987	40005
8936	336021	39967
8937	336055	39929
8938	336088	39891
8939	336118	39852
8940	336160	39815
8941	336193	39777
8942	336229	39740
8943	336262	39701
8944	336298	39663
8945	336332	39625
8946	336366	39588
8947	336397	39549
8948	336431	39511
8949	336464	39473
8950	336499	39435
8951	336533	39397
8952	336568	39359
8953	336602	39321
8954	336637	39283
8955	336669	39245
8956	336705	39207
8957	336736	39169
8958	336771	39131
8959	336807	39093
8960	336839	39055
8961	336870	39017
8962	336902	38978
8963	336934	38940
8964	336972	38903
8965	337003	38864
8966	337039	38827
8967	337075	38789
8968	337108	38751
8969	337138	38712
8970	337174	38674
8971	337209	38636
8972	337242	38598
8973	337276	38560
8974	337312	38523
8975	337342	38484
8976	337376	38446
8977	337406	38408
8978	337440	38370
8979	337473	38332
8980	337507	38294
8981	337539	38256
8982	337575	38218
8983	337608	38180
8984	337643	38142
8985	337681	38104
8986	337716	38066
8987	337751	38028
8988	337783	37990
8989	337818	37952
8990	337852	37914
8991	337888	37877
8992	337927	37839
8993	337963	37802
8994	337999	37764
8995	338033	37726
8996	338070	37688
8997	338102	37650
8998	338135	37612
8999	338166	37574
9000	338201	37536
9001	338238	37498
9002	338272	37460
9003	338308	37422
9004	338340	37384
9005	338375	37346
9006	338409	37308
9007	338440	37270
9008	338473	37232
9009	338507	37194
9010	338546	37157
9011	338579	37119
9012	338614	37081
9013	338643	37042
9014	338674	37004
9015	338705	36966
9016	338740	36928
9017	338775	36890
9018	338810	36852
9019	338844	36814
9020	338880	36776
9021	338913	36738
9022	338948	36700
9023	338984	36663
9024	339017	36625
9025	339050	36587
9026	339081	36548
9027	339117	36511
9028	339151	36473
9029	339184	36435
9030	339218	36397
9031	339258	36359
9032	339293	36322
9033	339324	36283
9034	339361	36246
9035	339396	36208
9036	339429	36170
9037	339460	36131
