iter	MultiClass
4355	0.1500068552
4356	0.1499872045
4357	0.1499590914
4358	0.1499528454
4359	0.1499363118
4360	0.1499165425
4361	0.149904169
4362	0.1498792559
4363	0.1498665979
4364	0.149846485
4365	0.1498230416
4366	0.1498048961
4367	0.1497921077
4368	0.1497717577
4369	0.1497530078
4370	0.1497406698
4371	0.1497271229
4372	0.1497092855
4373	0.149687774
4374	0.1496767397
4375	0.1496537349
4376	0.1496402591
4377	0.1496210351
4378	0.1496067889
4379	0.1495906701
4380	0.149567203
4381	0.1495487375
4382	0.149531552
4383	0.1495209681
4384	0.1495088671
4385	0.1494909468
4386	0.1494716872
4387	0.1494510172
4388	0.1494371148
4389	0.1494127825
4390	0.1494020801
4391	0.1493968177
4392	0.1493803552
4393	0.1493700202
4394	0.149356497
4395	0.1493400938
4396	0.1493030916
4397	0.1492877432
4398	0.1492767327
4399	0.1492595235
4400	0.1492425039
4401	0.1492165242
4402	0.1491969327
4403	0.1491884941
4404	0.1491584965
4405	0.149141311
4406	0.1491248959
4407	0.1491129372
4408	0.1491031948
4409	0.1490863885
4410	0.1490767291
4411	0.1490589155
4412	0.1490474427
4413	0.149028752
4414	0.1490125739
4415	0.1489817585
4416	0.1489608041
4417	0.1489288509
4418	0.148915944
4419	0.1488898932
4420	0.1488802456
4421	0.1488574897
4422	0.1488462302
4423	0.148831984
4424	0.1488070473
4425	0.1487957167
4426	0.1487838528
4427	0.1487737667
4428	0.1487588924
4429	0.1487406165
4430	0.1487307911
4431	0.1487208235
4432	0.1487072766
4433	0.1486916675
4434	0.1486581261
4435	0.1486473645
4436	0.1486246678
4437	0.1486099238
4438	0.1485803529
4439	0.1485529272
4440	0.1485413952
4441	0.1485316172
4442	0.1485024374
4443	0.1484924936
4444	0.1484731629
4445	0.1484622708
4446	0.148450241
4447	0.1484196389
4448	0.1484064239
4449	0.1483885984
4450	0.1483760234
4451	0.14835514
4452	0.1483263514
4453	0.1483160638
4454	0.1483062384
4455	0.1482926441
4456	0.1482765846
4457	0.1482529397
4458	0.1482275763
4459	0.1482095848
4460	0.1481978632
4461	0.148185454
4462	0.1481724405
4463	0.1481514742
4464	0.1481289671
4465	0.1481098142
4466	0.1480987207
4467	0.148071698
4468	0.1480450901
4469	0.1480138599
4470	0.1480018775
4471	0.1479917202
4472	0.1479774859
4473	0.1479440038
4474	0.1479288688
4475	0.1479139944
4476	0.1479016327
4477	0.1478856561
4478	0.1478805361
4479	0.1478624024
4480	0.1478475518
4481	0.1478272729
4482	0.1478116756
4483	0.1478005228
4484	0.1477903774
4485	0.1477756809
4486	0.1477484211
4487	0.147704924
4488	0.1476950513
4489	0.1476850481
4490	0.1476645559
4491	0.1476472875
4492	0.1476351154
4493	0.1476146824
4494	0.1476012304
4495	0.1475778818
4496	0.1475588948
4497	0.1475399908
4498	0.147516417
4499	0.1474992197
4500	0.1474739629
4501	0.1474533048
4502	0.1474381104
4503	0.147427811
4504	0.1474165634
4505	0.1474017009
4506	0.1473816591
4507	0.1473665832
4508	0.1473456169
4509	0.1473327574
4510	0.14731172
4511	0.1472978057
4512	0.147272869
4513	0.1472541072
4514	0.1472448744
4515	0.1472323942
4516	0.147216548
4517	0.147194432
4518	0.1471706212
4519	0.1471564343
4520	0.1471378266
4521	0.1471188159
4522	0.147095171
4523	0.1470766225
4524	0.1470598282
4525	0.147034204
4526	0.1470178245
4527	0.1470073709
4528	0.1469845676
4529	0.1469757733
4530	0.1469691362
4531	0.1469330941
4532	0.1469049217
4533	0.1468711907
4534	0.1468444762
4535	0.1468127838
4536	0.1467909167
4537	0.1467823477
4538	0.1467735772
4539	0.1467570554
4540	0.146740901
4541	0.1467248652
4542	0.1467117805
4543	0.146704693
4544	0.1466857771
4545	0.1466665886
4546	0.1466549143
4547	0.1466407393
4548	0.1466051594
4549	0.1465862672
4550	0.1465745929
4551	0.1465640801
4552	0.1465505451
4553	0.1465450576
4554	0.1465295551
4555	0.1465167193
4556	0.1465058272
4557	0.1464935129
4558	0.1464801912
4559	0.1464581938
4560	0.146436066
4561	0.1464179797
4562	0.1464090077
4563	0.1463896652
4564	0.1463753953
4565	0.1463524734
4566	0.1463437029
4567	0.1463277026
4568	0.1462999569
4569	0.1462862678
4570	0.1462735387
4571	0.1462625518
4572	0.1462381247
4573	0.146224483
4574	0.1462094427
4575	0.146199807
4576	0.1461816022
4577	0.1461469824
4578	0.1461373466
4579	0.1461256012
4580	0.1461024423
4581	0.1460928184
4582	0.1460812864
4583	0.1460534103
4584	0.146039413
4585	0.1460291254
4586	0.1460110155
4587	0.1459927633
4588	0.1459867306
4589	0.1459769527
4590	0.1459470025
4591	0.1459288807
4592	0.1459118493
4593	0.1458853125
4594	0.1458691463
4595	0.1458562276
4596	0.1458410925
4597	0.1458262063
4598	0.1458021466
4599	0.1457821759
4600	0.1457736543
4601	0.1457626674
4602	0.1457459204
4603	0.1457338669
4604	0.1457071523
4605	0.14569837
4606	0.1456791222
4607	0.1456738243
4608	0.1456609648
4609	0.1456514121
4610	0.1456378533
4611	0.1456243064
4612	0.1456041105
4613	0.1455889399
4614	0.145580359
4615	0.1455655439
4616	0.1455466162
4617	0.1455337922
4618	0.1455156941
4619	0.1454927604
4620	0.1454816787
4621	0.1454654769
4622	0.1454339149
4623	0.1454220036
4624	0.1454116686
4625	0.1453959883
4626	0.1453743464
4627	0.1453468496
4628	0.1453192225
4629	0.1453048696
4630	0.1452905049
4631	0.1452710676
4632	0.1452520332
4633	0.14523947
4634	0.1452290164
4635	0.1452110843
4636	0.1451952262
4637	0.1451782541
4638	0.1451616375
4639	0.1451405882
4640	0.1451139448
4641	0.1451051031
4642	0.1450918407
4643	0.1450638224
4644	0.1450431998
4645	0.145033493
4646	0.145017386
4647	0.145003685
4648	0.1449900907
4649	0.1449785231
4650	0.1449609228
4651	0.1449330586
4652	0.1449180539
4653	0.1449072211
4654	0.1448955824
4655	0.1448788947
4656	0.144847143
4657	0.1448273027
4658	0.1448058267
4659	0.1448006
4660	0.1447833315
4661	0.1447596155
4662	0.1447390641
4663	0.1447194489
4664	0.1447063405
4665	0.1446944647
4666	0.1446742333
4667	0.1446606864
4668	0.1446340548
4669	0.14461713
4670	0.1445917192
4671	0.1445809694
4672	0.1445632743
4673	0.1445447732
4674	0.1445299463
4675	0.1445032199
4676	0.1444807247
4677	0.1444622591
4678	0.1444405462
4679	0.1444284097
4680	0.1444201014
4681	0.1444099323
4682	0.1444037811
4683	0.1443710575
4684	0.1443515846
4685	0.1443303457
4686	0.1443129824
4687	0.1442831271
4688	0.144267352
4689	0.1442571355
4690	0.1442280624
4691	0.1442039435
4692	0.1441836409
4693	0.1441563693
4694	0.1441434979
4695	0.1441255658
4696	0.1441125166
4697	0.1440959949
4698	0.1440647765
4699	0.1440540741
4700	0.1440446043
4701	0.1440247758
4702	0.1440080526
4703	0.1439971487
4704	0.143981741
4705	0.1439633703
4706	0.1439540783
4707	0.1439277549
4708	0.1439168154
4709	0.1439046789
4710	0.1438935142
4711	0.1438817333
4712	0.143866693
4713	0.1438548291
4714	0.1438452052
4715	0.1438300465
4716	0.1437985792
4717	0.1437770559
4718	0.1437661046
4719	0.1437549636
4720	0.1437327884
4721	0.143724255
4722	0.1437050191
4723	0.1436937477
4724	0.1436819194
4725	0.1436698421
4726	0.1436497055
4727	0.1436246976
4728	0.1436097048
4729	0.1435928985
4730	0.1435738167
4731	0.1435448621
4732	0.1435328797
4733	0.1435231373
4734	0.1434881856
4735	0.1434753024
4736	0.1434635807
4737	0.1434542887
4738	0.1434388692
4739	0.1434305727
4740	0.1434233192
4741	0.1434183769
4742	0.1434022344
4743	0.1433764562
4744	0.1433601596
4745	0.1433429741
4746	0.1433328406
4747	0.1433229915
4748	0.14331735
4749	0.1432956607
4750	0.143265355
4751	0.1432518555
4752	0.1432303795
4753	0.1432142133
4754	0.1431972412
4755	0.1431872499
4756	0.1431724229
4757	0.1431602864
4758	0.1431462536
4759	0.143126911
4760	0.143114419
4761	0.1430875977
4762	0.1430751412
4763	0.1430549809
4764	0.1430468622
4765	0.1430293093
4766	0.1430226603
4767	0.1430106542
4768	0.1429983873
4769	0.1429797795
4770	0.1429658771
4771	0.1429529702
4772	0.1429399803
4773	0.1429267416
4774	0.1429112035
4775	0.1429046967
4776	0.1428912802
4777	0.1428837541
4778	0.1428686902
4779	0.1428475935
4780	0.1428297561
4781	0.1428163514
4782	0.1428050683
4783	0.1427848842
4784	0.1427648424
4785	0.1427434613
4786	0.1427352122
4787	0.1427181808
4788	0.1426993597
4789	0.1426760586
4790	0.1426548671
4791	0.142642695
4792	0.1426232814
4793	0.1426118086
4794	0.1425879267
4795	0.1425720093
4796	0.1425562105
4797	0.1425375791
4798	0.1425211995
4799	0.1425044881
4800	0.1424910953
4801	0.1424795514
4802	0.1424660163
4803	0.1424545673
4804	0.1424182407
4805	0.1423939321
4806	0.1423653686
4807	0.1423531966
4808	0.1423397919
4809	0.1423070209
4810	0.1422969822
4811	0.1422750441
4812	0.1422601223
4813	0.1422514585
4814	0.1422354226
4815	0.1422255262
4816	0.1422143971
4817	0.142204868
4818	0.1421887729
4819	0.1421731045
4820	0.1421554331
4821	0.1421300222
4822	0.142118182
4823	0.1421047892
4824	0.1420899267
4825	0.1420661515
4826	0.1420496297
4827	0.1420385125
4828	0.1420227374
4829	0.141999211
4830	0.1419885679
4831	0.1419736224
4832	0.1419585348
4833	0.1419366321
4834	0.1419210348
4835	0.1419051175
4836	0.1418981011
4837	0.1418837008
4838	0.141863742
4839	0.1418459046
4840	0.1418344318
4841	0.1418258154
4842	0.1418175663
4843	0.1418079662
4844	0.1417760841
4845	0.1417525815
4846	0.1417441784
4847	0.1417305011
4848	0.1417220269
4849	0.1417078873
4850	0.1416869685
4851	0.1416634895
4852	0.1416313112
4853	0.1416201465
4854	0.1416090649
4855	0.1415919979
4856	0.141582137
4857	0.1415698701
4858	0.141553775
4859	0.1415349421
4860	0.1415299168
4861	0.1415182069
4862	0.1415055845
4863	0.1414955102
4864	0.141479107
4865	0.1414636638
4866	0.1414525702
4867	0.1414287357
4868	0.1414045457
4869	0.1413918758
4870	0.1413801423
4871	0.1413609893
4872	0.1413540085
4873	0.1413369415
4874	0.1413214272
4875	0.1413097647
4876	0.1412912518
4877	0.1412615268
4878	0.1412500659
4879	0.1412326671
4880	0.1412056918
4881	0.1411901537
4882	0.1411707163
4883	0.1411567902
4884	0.1411461352
4885	0.141136132
4886	0.1411260341
4887	0.1411049374
4888	0.1411012633
4889	0.1410867089
4890	0.141077654
4891	0.1410560951
4892	0.1410400118
4893	0.1410159047
4894	0.1410065416
4895	0.1409955192
4896	0.1409628786
4897	0.1409529466
4898	0.1409380722
4899	0.1409227831
4900	0.1409093902
4901	0.1408891825
4902	0.1408816327
4903	0.1408658932
4904	0.1408597301
4905	0.1408465032
4906	0.1408264376
4907	0.1408118952
4908	0.1408018802
4909	0.140790597
4910	0.1407742767
4911	0.1407636573
4912	0.140754306
4913	0.140742371
4914	0.1407320478
4915	0.1407168416
4916	0.1406899849
4917	0.1406787965
4918	0.1406679282
4919	0.1406563961
4920	0.1406467011
4921	0.1406409766
4922	0.1406266948
4923	0.1406100664
4924	0.1405811592
4925	0.1405641634
4926	0.140545449
4927	0.1405335732
4928	0.1405163759
4929	0.1405014897
4930	0.1404734595
4931	0.1404572696
4932	0.1404475628
4933	0.1404292276
4934	0.1404129785
4935	0.1403925692
4936	0.1403718874
4937	0.1403667436
4938	0.1403603909
4939	0.1403452084
4940	0.1403354423
4941	0.1403112167
4942	0.1402867303
4943	0.1402641758
4944	0.1402505934
4945	0.1402301604
4946	0.1402154164
4947	0.1402005658
4948	0.1401898515
4949	0.1401727372
4950	0.1401645355
4951	0.1401453589
4952	0.1401302831
4953	0.1401210859
4954	0.1401091864
4955	0.140096481
4956	0.1400532447
4957	0.140030382
4958	0.1400183759
4959	0.1400065594
4960	0.1399775337
4961	0.1399643779
4962	0.1399549911
4963	0.1399409582
4964	0.1399194586
4965	0.1399103681
4966	0.1398955293
4967	0.1398818165
4968	0.1398665628
4969	0.1398570575
4970	0.1398472677
4971	0.1398249029
4972	0.1398138567
4973	0.1397949882
4974	0.1397815006
4975	0.1397594913
4976	0.1397444866
4977	0.1397332746
4978	0.1397209484
4979	0.1396941746
4980	0.1396694156
4981	0.139660491
4982	0.1396497294
4983	0.1396382921
4984	0.1396260608
4985	0.1396115776
4986	0.1395915832
4987	0.1395794585
4988	0.1395653664
4989	0.139549935
4990	0.1395341007
4991	0.1395202812
4992	0.1394865028
4993	0.139469258
4994	0.139458603
4995	0.1394454117
4996	0.1394307744
4997	0.1394271239
4998	0.1393886047
4999	0.1393761956
5000	0.1393617006
5001	0.1393444677
5002	0.1393312763
5003	0.1393129056
5004	0.1392987898
5005	0.1392876726
5006	0.1392663744
5007	0.1392498645
5008	0.1392389132
5009	0.1392286138
5010	0.1391977628
5011	0.1391899405
5012	0.1391637474
5013	0.1391499753
5014	0.1391365588
5015	0.1391243393
5016	0.1391053049
5017	0.1390891387
5018	0.1390825371
5019	0.1390656716
5020	0.1390460802
5021	0.1390343348
5022	0.1390223879
5023	0.1389982452
5024	0.1389724314
5025	0.1389594179
5026	0.1389458354
5027	0.1389375034
5028	0.1389250232
5029	0.1389113459
5030	0.1389016628
5031	0.1388750668
5032	0.1388566842
5033	0.1388243873
5034	0.1388136612
5035	0.1388048196
5036	0.1387880608
5037	0.1387727005
5038	0.1387630766
5039	0.1387513431
5040	0.1387412925
5041	0.1387267975
5042	0.1387120179
5043	0.1386998222
5044	0.1386841656
5045	0.1386725743
5046	0.1386576407
5047	0.138645599
5048	0.138634458
5049	0.1386233052
5050	0.1386060961
5051	0.1385823919
5052	0.1385727444
5053	0.1385622671
5054	0.1385514936
5055	0.1385314873
5056	0.1385181182
5057	0.138501632
5058	0.1384883103
5059	0.1384696077
5060	0.138451237
5061	0.1384433791
5062	0.1384311359
5063	0.1384222943
5064	0.1384134052
5065	0.1384026791
5066	0.1383875322
5067	0.1383509567
5068	0.1383434899
5069	0.1383385239
5070	0.1383148553
5071	0.1382907601
5072	0.1382770473
5073	0.1382578232
5074	0.1382422496
5075	0.1382364539
5076	0.1382250167
5077	0.1382027941
5078	0.1381901598
5079	0.1381676883
5080	0.1381538806
5081	0.1381426093
5082	0.1381322388
5083	0.1381121258
5084	0.138094004
5085	0.1380799238
5086	0.1380643265
5087	0.1380440713
5088	0.1380356445
5089	0.1380158989
5090	0.138006441
5091	0.1379956082
5092	0.1379759219
5093	0.1379608342
5094	0.1379467777
5095	0.1379373672
5096	0.1379254321
5097	0.1379047147
5098	0.1378850877
5099	0.1378747646
5100	0.1378588947
5101	0.1378437003
5102	0.1378331875
5103	0.1378143191
5104	0.1378080612
5105	0.1377917646
5106	0.1377791303
5107	0.1377671004
5108	0.1377546795
5109	0.1377409785
5110	0.1377286168
5111	0.1377185662
5112	0.1377027674
5113	0.1376898487
5114	0.1376756144
5115	0.1376503695
5116	0.1376410419
5117	0.1376284076
5118	0.1376188548
5119	0.1376116132
5120	0.1375951744
5121	0.1375864513
5122	0.1375748363
5123	0.137559879
5124	0.1375444832
5125	0.1375342548
5126	0.1375214665
5127	0.1375069003
5128	0.1374926659
5129	0.1374701707
5130	0.1374528312
5131	0.1374353731
5132	0.1374124156
5133	0.1373919471
5134	0.1373837099
5135	0.1373658963
5136	0.1373530724
5137	0.1373381862
5138	0.1373287519
5139	0.1373073234
5140	0.1372854089
5141	0.137273628
5142	0.1372620011
5143	0.1372500779
5144	0.1372391859
5145	0.1372249516
5146	0.1372030727
5147	0.1371876294
5148	0.1371807078
5149	0.137157857
5150	0.1371477472
5151	0.1371386923
5152	0.1371305736
5153	0.1371224786
5154	0.1371082917
5155	0.1370856898
5156	0.1370717044
5157	0.1370636332
5158	0.1370530019
5159	0.1370440772
5160	0.1370380801
5161	0.1370241065
5162	0.1370041951
5163	0.1369917622
5164	0.1369775635
5165	0.1369685085
5166	0.1369609587
5167	0.1369477081
5168	0.1369371598
5169	0.1369185758
5170	0.1369033696
5171	0.1368859589
5172	0.1368746757
5173	0.1368611051
5174	0.1368491464
5175	0.1368402099
5176	0.1368341417
5177	0.1368203814
5178	0.1368036108
5179	0.1367954328
5180	0.1367852993
5181	0.1367710413
5182	0.1367578618
5183	0.1367325932
5184	0.1367132862
5185	0.1366926162
5186	0.1366800767
5187	0.1366643846
5188	0.136629018
5189	0.1366099955
5190	0.13659601
5191	0.1365724007
5192	0.1365639265
5193	0.1365586286
5194	0.1365444536
5195	0.1365342015
5196	0.1365258695
5197	0.1365139938
5198	0.136502118
5199	0.136481531
5200	0.1364656848
5201	0.136453489
5202	0.1364343124
5203	0.1364238233
5204	0.136412469
5205	0.1363956983
5206	0.1363795795
5207	0.1363470101
5208	0.136338524
5209	0.1363260082
5210	0.1363041056
5211	0.1362897646
5212	0.1362817645
5213	0.1362744992
5214	0.1362543507
5215	0.1362360037
5216	0.1362229782
5217	0.1362026283
5218	0.1361886073
5219	0.1361772174
5220	0.1361547222
5221	0.1361421472
5222	0.1361292758
5223	0.1361241558
5224	0.1361135719
5225	0.1361029406
5226	0.1360864425
5227	0.1360777786
5228	0.1360604865
5229	0.1360517989
5230	0.1360196087
5231	0.1360030277
5232	0.1359956913
5233	0.1359792643
5234	0.1359544224
5235	0.1359344398
5236	0.1359111149
5237	0.1359008511
5238	0.1358846019
5239	0.1358777869
5240	0.1358704387
5241	0.135858551
5242	0.1358486427
5243	0.1358347521
5244	0.1358182896
5245	0.1358011397
5246	0.1357794741
5247	0.1357703361
5248	0.1357530084
5249	0.1357443327
5250	0.135733737
5251	0.1357142403
5252	0.1356983704
5253	0.1356894458
5254	0.1356686573
5255	0.1356589149
5256	0.1356443606
5257	0.1356371901
5258	0.1356147897
5259	0.1356055569
5260	0.1355888811
5261	0.135561645
5262	0.1355495796
5263	0.1355392802
5264	0.1355291467
5265	0.1355181006
5266	0.1355060589
5267	0.1354901534
5268	0.1354836703
5269	0.1354653115
5270	0.1354518238
5271	0.1354435867
5272	0.1354299331
5273	0.1354138498
5274	0.1354009074
5275	0.1353845634
5276	0.1353756625
5277	0.135363443
5278	0.1353400352
5279	0.1353260853
5280	0.1353118273
5281	0.1353009352
5282	0.1352801467
5283	0.1352687687
5284	0.1352637079
5285	0.1352571656
5286	0.1352412601
5287	0.1352234702
5288	0.1352093899
5289	0.1351935081
5290	0.1351735137
5291	0.1351667699
5292	0.1351595875
5293	0.1351472377
5294	0.1351394509
5295	0.1351217558
5296	0.1351025436
5297	0.1350977909
5298	0.1350794083
5299	0.1350589991
5300	0.1350483441
5301	0.1350433188
5302	0.135035615
5303	0.1350274015
5304	0.1350168295
5305	0.1350049418
5306	0.1349962661
5307	0.1349843548
5308	0.134973522
5309	0.134957984
5310	0.1349500905
5311	0.1349422563
5312	0.1349251301
5313	0.1349051949
5314	0.1348938643
5315	0.1348744506
5316	0.1348549895
5317	0.1348345092
5318	0.1348267461
5319	0.134819623
5320	0.1348086598
5321	0.134792221
5322	0.1347799778
5323	0.1347669287
5324	0.1347573049
5325	0.1347515448
5326	0.1347443861
5327	0.1347306022
5328	0.1347202079
5329	0.1347019913
5330	0.1346946193
5331	0.1346840591
5332	0.1346605091
5333	0.1346565505
5334	0.1346467014
5335	0.1346231277
5336	0.1346075066
5337	0.1346017821
5338	0.1345858411
5339	0.1345669252
5340	0.1345587236
5341	0.1345497397
5342	0.134540104
5343	0.1345280149
5344	0.1345037774
5345	0.1344945091
5346	0.1344819222
5347	0.1344705798
5348	0.1344611574
5349	0.1344535721
5350	0.1344369673
5351	0.1344240249
5352	0.1344049312
5353	0.1343964688
5354	0.1343912421
5355	0.134377387
5356	0.1343649305
5357	0.1343557451
5358	0.1343475672
5359	0.1343414516
5360	0.1343218008
5361	0.1343055754
5362	0.134289824
5363	0.1342773675
5364	0.1342382201
5365	0.1342282407
5366	0.1341948653
5367	0.1341764471
5368	0.1341518897
5369	0.1341405947
5370	0.1341300463
5371	0.1341106682
5372	0.1341035925
5373	0.1340797462
5374	0.1340649429
5375	0.1340554969
5376	0.1340456004
5377	0.1340300031
5378	0.1340159939
5379	0.1340030515
5380	0.1339871579
5381	0.1339834008
5382	0.133975294
5383	0.1339583336
5384	0.1339440282
5385	0.1339248279
5386	0.1339179892
5387	0.1339120276
5388	0.133895897
5389	0.133887482
5390	0.1338720506
5391	0.1338592978
5392	0.133848631
5393	0.1338347878
5394	0.1338269298
5395	0.1338181119
5396	0.1338087251
5397	0.1338001205
5398	0.1337908877
5399	0.1337801497
5400	0.1337617316
5401	0.1337520367
5402	0.1337434202
5403	0.1337238762
5404	0.1337083025
5405	0.1336901215
5406	0.1336770368
5407	0.1336495519
5408	0.1336357679
5409	0.1336189262
5410	0.1336082474
5411	0.1335995836
5412	0.1335945346
5413	0.1335809877
5414	0.1335679504
5415	0.1335561458
5416	0.1335378936
5417	0.1335149125
5418	0.1335090338
5419	0.1335011048
5420	0.1334935195
5421	0.1334737147
5422	0.1334587811
5423	0.133426022
5424	0.1334105432
5425	0.1334020334
5426	0.1333893991
5427	0.1333581808
5428	0.1333447405
5429	0.133329961
5430	0.1333239757
5431	0.1333122896
5432	0.1332934922
5433	0.1332846861
5434	0.1332779068
5435	0.1332664577
5436	0.1332483003
5437	0.1332366616
5438	0.1332180064
5439	0.1332080863
5440	0.1331966253
5441	0.1331769154
5442	0.1331600143
5443	0.1331410747
5444	0.1331285945
5445	0.1331174299
5446	0.1331098919
5447	0.1330976488
5448	0.1330757343
5449	0.1330681727
5450	0.1330548154
5451	0.1330360299
5452	0.1330255645
5453	0.1330161303
5454	0.1330038752
5455	0.132982826
5456	0.1329743044
5457	0.132962559
5458	0.1329505765
5459	0.1329375867
5460	0.132919856
5461	0.1329052898
5462	0.1328959622
5463	0.1328863976
5464	0.1328808982
5465	0.132864495
5466	0.1328516
5467	0.1328325774
5468	0.1328184734
5469	0.1328013709
5470	0.1327866269
5471	0.1327718356
5472	0.1327593909
5473	0.1327493404
5474	0.1327429877
5475	0.1327354616
5476	0.1327136538
5477	0.1326998343
5478	0.1326917867
5479	0.1326776472
5480	0.1326665182
5481	0.1326598099
5482	0.1326518334
5483	0.1326400051
5484	0.1326253678
5485	0.1326109557
5486	0.132601237
5487	0.1325874056
5488	0.1325708128
5489	0.1325581547
5490	0.132542913
5491	0.1325297217
5492	0.1325177155
5493	0.132505342
5494	0.1324941655
5495	0.1324827875
5496	0.132470248
5497	0.13245727
5498	0.1324539396
5499	0.1324356518
5500	0.1324262057
5501	0.1324059743
5502	0.1323938141
5503	0.1323810849
5504	0.1323737841
5505	0.1323603201
5506	0.1323422931
5507	0.1323281773
5508	0.1323113474
5509	0.1322986539
5510	0.1322814091
5511	0.1322638562
5512	0.1322426529
5513	0.1322281222
5514	0.1322184154
5515	0.1321988002
5516	0.1321802636
5517	0.1321607907
5518	0.13214594
5519	0.1321362332
5520	0.1321213114
5521	0.1321039956
5522	0.1320942887
5523	0.1320828989
5524	0.1320630586
5525	0.1320446997
5526	0.1320260683
5527	0.1320081835
5528	0.1319858305
5529	0.1319673769
5530	0.1319513173
5531	0.1319353052
5532	0.131916176
5533	0.1319024631
5534	0.1318969756
5535	0.1318772301
5536	0.1318691825
5537	0.131854083
5538	0.1318488207
5539	0.131836459
5540	0.1318211343
5541	0.1318072674
5542	0.1317996465
5543	0.1317709289
5544	0.1317511478
5545	0.1317442144
5546	0.1317320305
5547	0.1317260926
5548	0.1317114079
5549	0.131696735
5550	0.1316893393
5551	0.1316700205
5552	0.1316447045
5553	0.1316221619
5554	0.1316161529
5555	0.1316045852
5556	0.1315915006
5557	0.1315836427
5558	0.1315652601
5559	0.1315497102
5560	0.1315319558
5561	0.1315229838
5562	0.1315101717
5563	0.1314963522
5564	0.1314859935
5565	0.1314753267
5566	0.1314643161
5567	0.1314516699
5568	0.1314417261
5569	0.1314182827
5570	0.131400232
5571	0.1313877399
5572	0.1313546727
5573	0.1313500741
5574	0.1313317982
5575	0.1313182631
5576	0.1312925797
5577	0.1312835129
5578	0.1312758565
5579	0.1312624755
5580	0.13124561
5581	0.1312280689
5582	0.131220614
5583	0.1312045545
5584	0.1311900831
5585	0.1311749717
5586	0.1311393681
5587	0.1311249679
5588	0.1310962266
5589	0.1310842916
5590	0.1310690972
5591	0.1310572333
5592	0.1310476213
5593	0.1310378908
5594	0.1310276743
5595	0.1310211082
5596	0.1310068028
5597	0.1309932322
5598	0.130982992
5599	0.1309734037
5600	0.1309563367
5601	0.1309340074
5602	0.1309240991
5603	0.1309064277
5604	0.1309024454
5605	0.1308902141
5606	0.1308808391
5607	0.1308744508
5608	0.1308597543
5609	0.1308499882
5610	0.1308291048
5611	0.1308120497
5612	0.1308007784
5613	0.1307916049
5614	0.130776292
5615	0.1307642978
5616	0.1307450026
5617	0.1307310172
5618	0.1307263
5619	0.1307152539
5620	0.130707479
5621	0.1306896298
5622	0.1306788799
5623	0.1306564796
5624	0.1306467609
5625	0.1306284731
5626	0.1306113825
5627	0.1305956903
5628	0.1305857583
5629	0.1305758144
5630	0.1305574437
5631	0.1305473576
5632	0.1305346048
5633	0.1305156652
5634	0.1305046902
5635	0.1304911196
5636	0.1304680436
5637	0.130458479
5638	0.1304357942
5639	0.1304263244
5640	0.1304169731
5641	0.1304096485
5642	0.1304000246
5643	0.1303869044
5644	0.130376522
5645	0.1303569661
5646	0.1303426488
5647	0.1303292323
5648	0.1303157802
5649	0.1303106364
5650	0.1303062274
5651	0.1302912701
5652	0.1302699483
5653	0.1302533909
5654	0.1302440159
5655	0.1302341195
5656	0.1302261786
5657	0.1302141962
5658	0.1302048093
5659	0.1301914283
5660	0.1301815082
5661	0.1301689924
5662	0.1301620826
5663	0.1301466038
5664	0.130134977
5665	0.1301243931
5666	0.1301111899
5667	0.1300941703
5668	0.1300759537
5669	0.1300657135
5670	0.1300556156
5671	0.1300456124
5672	0.1300291855
5673	0.1300196446
5674	0.1300004324
5675	0.1299828083
5676	0.1299677799
5677	0.1299533441
5678	0.1299441588
5679	0.1299227777
5680	0.1299135923
5681	0.1299068011
5682	0.1298913697
5683	0.1298819117
5684	0.1298728923
5685	0.1298648922
5686	0.1298533009
5687	0.1298401806
5688	0.129831659
5689	0.1298122098
5690	0.1298050156
5691	0.1297975488
5692	0.1297887308
5693	0.1297770566
5694	0.1297676934
5695	0.1297455775
5696	0.1297287238
5697	0.1297151769
5698	0.1297005396
5699	0.1296903587
5700	0.1296814815
5701	0.1296668442
5702	0.1296564381
5703	0.129639703
5704	0.1296235368
5705	0.1296150389
5706	0.1296055335
5707	0.1295973437
5708	0.129585302
5709	0.1295704396
5710	0.1295548067
5711	0.1295381308
5712	0.1295179705
5713	0.1295082281
5714	0.129499422
5715	0.1294913152
5716	0.129476109
5717	0.1294595991
5718	0.1294379454
5719	0.1294277644
5720	0.1294158768
5721	0.1293895297
5722	0.1293806762
5723	0.1293685041
5724	0.1293557039
5725	0.1293402844
5726	0.129325813
5727	0.129310192
5728	0.1293039696
5729	0.1292879694
5730	0.129275821
5731	0.1292589911
5732	0.1292531954
5733	0.1292423863
5734	0.1292350025
5735	0.1292232215
5736	0.1292167385
5737	0.1291916832
5738	0.1291709065
5739	0.1291657865
5740	0.1291575019
5741	0.1291499877
5742	0.1291332407
5743	0.1291254894
5744	0.129116956
5745	0.1291034328
5746	0.1290934889
5747	0.1290829168
5748	0.1290731744
5749	0.1290567593
5750	0.1290466258
5751	0.1290231706
5752	0.1290130963
5753	0.1290019317
5754	0.1289841892
5755	0.1289767224
5756	0.1289697533
5757	0.1289610302
5758	0.1289499604
5759	0.1289353705
5760	0.1289231984
5761	0.1288962824
5762	0.1288825814
5763	0.1288690819
5764	0.1288567676
5765	0.1288393925
5766	0.1288258693
